datetime,open,high,low,close,volume
2025/05/21 08:00,21658,21719,21653,21697,10734
2025/05/21 09:00,21697,21725,21675,21676,4152
2025/05/21 10:00,21678,21685,21394,21505,21374
2025/05/21 11:00,21504,21524,21467,21477,4788
2025/05/21 12:00,21478,21502,21412,21460,4870
2025/05/21 13:00,21460,21480,21447,21473,1630
2025/05/21 17:45,21444,21549,21444,21488,20589
2025/05/21 18:45,21488,21500,21398,21470,16403
2025/05/21 19:45,21470,21499,21414,21489,8460
2025/05/21 20:45,21489,21514,21450,21485,6019
2025/05/21 21:45,21485,21513,21462,21502,5413
2025/05/22 00:00,21509,21527,21452,21462,5648
2025/05/22 01:00,21460,21472,21433,21434,4318
2025/05/22 02:00,21433,21462,21426,21461,3229
2025/05/22 03:00,21461,21462,21430,21437,2218
2025/05/22 04:00,21436,21458,21367,21367,6395
2025/05/22 05:00,21368,21415,21333,21413,12424
2025/05/22 06:00,21414,21497,21386,21488,16622
2025/05/22 07:00,21487,21506,21445,21484,12331
2025/05/22 08:00,21485,21519,21463,21519,8000
2025/05/22 09:00,21519,21565,21476,21477,9283
2025/05/22 10:00,21477,21557,21470,21542,3775
2025/05/22 11:00,21542,21560,21523,21556,1711
2025/05/22 12:00,21555,21586,21503,21522,3329
2025/05/22 13:00,21519,21538,21505,21533,1194
2025/05/22 17:45,21542,21638,21485,21507,24586
2025/05/22 18:45,21506,21512,21435,21492,14513
2025/05/22 19:45,21492,21510,21461,21473,5931
2025/05/22 20:45,21473,21477,21383,21401,9747
2025/05/22 21:45,21400,21488,21372,21465,11031
2025/05/22 22:45,21468,21468,21468,21468,1
2025/05/23 00:00,21451,21508,21445,21498,5566
2025/05/23 01:00,21498,21525,21488,21500,4754
2025/05/23 02:00,21501,21515,21455,21508,4506
2025/05/23 03:00,21510,21512,21476,21495,2356
2025/05/23 04:00,21495,21502,21140,21167,26273
2025/05/23 05:00,21169,21208,21084,21141,23069
2025/05/23 06:00,21139,21189,21073,21159,18140
2025/05/23 07:00,21161,21244,21157,21200,16502
2025/05/23 08:00,21200,21253,21173,21196,8268
2025/05/23 09:00,21198,21243,21178,21225,4941
2025/05/23 10:00,21225,21314,21216,21303,7726
2025/05/23 11:00,21303,21328,21272,21282,4022
2025/05/23 12:00,21284,21310,21243,21259,2802
2025/05/23 13:00,21263,21270,21240,21249,1493
2025/05/25 17:45,21439,21563,21370,21397,32718
2025/05/25 18:45,21397,21484,21376,21432,13756
2025/05/25 19:45,21435,21455,21392,21411,6510
2025/05/25 20:45,21412,21444,21382,21433,5497
2025/05/25 21:45,21432,21436,21356,21382,6614
2025/05/26 00:00,21402,21410,21360,21400,3827
2025/05/26 01:00,21399,21420,21392,21402,2805
2025/05/26 02:00,21403,21425,21400,21414,1683
2025/05/26 03:00,21414,21433,21408,21412,1662
2025/05/26 04:00,21412,21430,21410,21414,1037
2025/05/26 05:00,21414,21418,21385,21392,1957
2025/05/26 06:00,21393,21405,21372,21378,3575
2025/05/26 07:00,21377,21388,21342,21348,3731
2025/05/26 08:00,21348,21391,21335,21384,3438
2025/05/26 09:00,21384,21395,21366,21373,1199
2025/05/26 10:00,21375,21375,21358,21373,653
2025/05/26 11:00,21372,21385,21367,21385,362
2025/05/26 12:00,21384,21387,21372,21380,276
2025/05/26 13:00,21379,21397,21379,21397,510
