datetime,open,high,low,close,volume
2025/05/21 08:00,21658,21725,21394,21477,41048
2025/05/21 12:00,21478,21502,21412,21473,6500
2025/05/21 17:45,21444,21549,21398,21485,51471
2025/05/21 21:45,21485,21513,21462,21502,5413
2025/05/22 00:00,21509,21527,21426,21437,15413
2025/05/22 04:00,21436,21506,21333,21484,47772
2025/05/22 08:00,21485,21565,21463,21556,22769
2025/05/22 12:00,21555,21586,21503,21533,4523
2025/05/22 17:45,21542,21638,21383,21401,54777
2025/05/22 21:45,21400,21488,21372,21468,11032
2025/05/23 00:00,21451,21525,21445,21495,17182
2025/05/23 04:00,21495,21502,21073,21200,83984
2025/05/23 08:00,21200,21328,21173,21282,24957
2025/05/23 12:00,21284,21310,21240,21249,4295
2025/05/25 17:45,21439,21563,21370,21433,58481
2025/05/25 21:45,21432,21436,21356,21382,6614
2025/05/26 00:00,21402,21433,21360,21412,9977
2025/05/26 04:00,21412,21430,21342,21348,10300
2025/05/26 08:00,21348,21395,21335,21385,5652
2025/05/26 12:00,21384,21397,21372,21397,786
2025/05/26 17:45,21400,21437,21134,21168,60820
2025/05/26 21:45,21166,21230,21150,21229,8364
2025/05/27 00:00,21233,21304,21228,21266,18875
2025/05/27 04:00,21266,21360,21219,21319,31831
2025/05/27 08:00,21320,21413,21317,21380,12301
2025/05/27 12:00,21379,21407,21361,21402,2292
2025/05/27 17:45,21410,21511,21151,21199,72138
2025/05/27 21:45,21197,21273,21165,21248,13349
2025/05/28 00:00,21250,21301,21215,21296,16596
2025/05/28 04:00,21296,21299,21202,21210,25064
2025/05/28 08:00,21210,21275,21208,21259,9664
2025/05/28 12:00,21260,21310,21192,21300,7351
2025/05/28 17:45,21496,21615,21306,21336,79029
2025/05/28 21:45,21336,21347,21275,21324,12169
2025/05/29 00:00,21292,21292,21180,21202,24503
2025/05/29 04:00,21202,21215,20970,21073,54250
2025/05/29 08:00,21074,21086,20936,21028,25787
2025/05/29 12:00,21023,21108,21013,21059,5091
2025/06/01 17:45,20969,21049,20790,20838,62531
2025/06/01 21:45,20838,20890,20813,20866,8426
2025/06/02 00:00,20880,20924,20828,20891,16284
2025/06/02 04:00,20891,21024,20865,20974,34198
2025/06/02 08:00,20972,21086,20948,21072,15400
