datetime,open,high,low,close,volume
2013/07/23 00:00,8142,8148,8100,8124,77552
2013/07/24 00:00,8100,8158,8056,8108,101640
2013/07/25 00:00,8109,8183,8088,8099,107217
2013/07/26 00:00,8082,8108,8017,8033,99697
2013/07/29 00:00,8060,8145,8057,8128,97473
2013/07/30 00:00,8120,8133,8046,8049,89142
2013/07/31 00:00,8049,8080,8000,8044,96228
2013/08/01 00:00,8098,8146,8048,8061,115177
2013/08/02 00:00,8072,8108,8022,8099,88505
2013/08/05 00:00,8059,8075,7972,7991,106562
2013/08/06 00:00,7912,7939,7845,7847,98256
2013/08/07 00:00,7875,7893,7844,7845,77382
2013/08/08 00:00,7848,7882,7802,7824,118651
2013/08/09 00:00,7848,7882,7820,7858,75573
2013/08/12 00:00,7894,7959,7887,7951,88013
2013/08/13 00:00,7959,7960,7888,7927,86574
2013/08/14 00:00,7843,7878,7805,7859,90020
2013/08/15 00:00,7809,7944,7800,7914,135604
2013/08/16 00:00,7878,7903,7855,7886,76711
2013/08/19 00:00,7850,7920,7800,7806,122385
2013/08/21 00:00,7653,7731,7637,7703,77655
2013/08/22 00:00,7760,7816,7753,7784,87872
2013/08/23 00:00,7818,7844,7787,7823,77414
2013/08/26 00:00,7802,7818,7747,7756,84175
2013/08/27 00:00,7699,7781,7678,7777,108500
2013/08/28 00:00,7798,7900,7788,7894,106632
2013/08/29 00:00,7898,7983,7880,7972,101116
2013/08/30 00:00,7964,8025,7956,8018,87835
2013/09/02 00:00,8038,8079,8025,8052,83489
2013/09/03 00:00,8028,8074,8005,8071,88373
2013/09/04 00:00,8091,8141,8071,8129,98558
2013/09/05 00:00,8129,8153,8120,8140,61960
2013/09/06 00:00,8150,8184,8095,8159,100993
2013/09/09 00:00,8189,8220,8136,8170,101742
2013/09/10 00:00,8199,8200,8131,8187,110597
2013/09/11 00:00,8187,8217,8164,8193,90528
2013/09/12 00:00,8198,8215,8146,8147,71727
2013/09/13 00:00,8214,8259,8197,8247,81309
2013/09/16 00:00,8217,8242,8209,8240,61438
2013/09/17 00:00,8240,8254,8171,8179,50447
2013/09/20 00:00,8185,8269,8180,8257,72601
2013/09/23 00:00,8251,8273,8221,8267,72399
2013/09/24 00:00,8250,8258,8222,8233,69047
2013/09/25 00:00,8220,8241,8156,8181,89062
2013/09/26 00:00,8190,8207,8176,8182,53228
2013/09/27 00:00,8114,8156,8083,8121,96072
2013/09/30 00:00,8153,8175,8138,8149,72550
2013/10/01 00:00,8185,8192,8157,8159,66374
2013/10/02 00:00,8172,8385,8171,8377,121376
2013/10/03 00:00,8357,8393,8345,8366,76363
2013/10/04 00:00,8367,8370,8296,8325,68526
2013/10/07 00:00,8302,8383,8291,8373,86038
2013/10/08 00:00,8324,8377,8319,8338,72882
2013/10/10 00:00,8439,8450,8355,8361,95865
2013/10/11 00:00,8345,8348,8273,8294,94880
2013/10/14 00:00,8359,8385,8338,8355,86777
2013/10/15 00:00,8351,8367,8323,8332,49294
2013/10/16 00:00,8380,8422,8356,8364,76826
2013/10/17 00:00,8382,8429,8373,8417,71072
2013/10/18 00:00,8441,8445,8393,8400,59834
2013/10/21 00:00,8377,8423,8352,8416,75663
2013/10/22 00:00,8436,8440,8340,8359,95797
2013/10/23 00:00,8348,8400,8326,8393,78189
2013/10/24 00:00,8353,8366,8291,8320,98615
2013/10/25 00:00,8320,8410,8320,8389,73935
2013/10/28 00:00,8362,8435,8359,8408,98283
2013/10/29 00:00,8424,8460,8405,8440,75193
2013/10/30 00:00,8422,8465,8408,8429,77387
2013/10/31 00:00,8457,8476,8372,8391,101517
2013/11/01 00:00,8360,8369,8313,8338,81711
2013/11/03 23:00,8326,8353,8255,8267,99344
2013/11/04 23:00,8281,8288,8231,8269,86347
2013/11/05 23:00,8266,8279,8224,8258,74161
2013/11/06 23:00,8230,8269,8211,8224,77595
2013/11/07 23:00,8230,8236,8179,8195,74493
2013/11/10 23:00,8225,8247,8172,8215,83476
